,Title,Section,Sub,Class,Cat,Deg,NCIC,Printable,UCR  Code,IBR_code,Effective Date,Short_Description,Full_Description,final_code
4470,TAX,1814,F,A,M,0,6199.0,N,43.0,90Z,2009-04-07 00:00:00,CIGARET TAX VIO,Cigarette Tax-Other Article 20 Violation,TAX1814FAM090Z
4471,TAX,1814,G,E,F,0,6199.0,Y,43.0,90Z,2009-04-07 00:00:00,CIGARET TAX VIO,Make or Knowingly Possess/Use Counterfeit Cigarette Tax Stamp,TAX1814GEF090Z
4472,TAX,1814,H1,U,M,0,6199.0,N,43.0,90Z,2009-04-07 00:00:00,TOBACCO TAX VIO,Possess/Transport More Than 10 Lb Tobacco or 500 Cigars-Tax Unpaid,TAX1814H1UM090Z
4473,TAX,1814,H2,U,M,0,6199.0,N,43.0,90Z,2009-04-07 00:00:00,TOBACCO TAX VIO,Possess/Transport More Than 15 LB Tobacco Or 750 Cigars-Tax Unpaid,TAX1814H2UM090Z
4474,TAX,1814,H3,A,M,0,6199.0,Y,43.0,90Z,2009-04-07 00:00:00,TOBACCO TAX VIO,Possess/Transport More Than 50 LB Tobacco Or 2500 Cigars-Tax Unpaid,TAX1814H3AM090Z
4475,TAX,1814,AII,E,F,0,6199.0,Y,43.0,90Z,2009-04-07 00:00:00,TOBACCO TAX VIO,"Evade Tobacco Tax-22,000 or More Cigars",TAX1814AIIEF090Z
4476,TAX,1814-A,,E,F,0,6199.0,Y,43.0,90Z,1989-07-01 00:00:00,CIG TAX VIOL,Cigarette Tax Non-Distributor-3rd Offense,TAX1814-AEF090Z
4477,TAX,1814-A,A,E,F,0,6199.0,Y,43.0,90Z,1989-07-01 00:00:00,CIG TAX VIOL,Cigarette Tax Non-Distributor-3rd Offense,TAX1814-AAEF090Z
4478,TAX,1814-A,,U,M,0,6199.0,Y,43.0,90Z,1989-07-01 00:00:00,CIG TAX VIOL,Cigarette Tax Non-Distributor 1 Lb Tobacco,TAX1814-AUM090Z
4479,TAX,1814-A,A,U,M,0,6199.0,Y,43.0,90Z,1989-07-01 00:00:00,CIG TAX VIOL,Cigarette Tax Non-Distributor 1 Lb Tobacco,TAX1814-AAUM090Z
4480,TAX,1814-A,A,A,M,0,6199.0,Y,43.0,90Z,1989-07-01 00:00:00,CIG TAX VIOL,Cigarette Tax Non-Distributor 500 Lb Tobacco,TAX1814-AAAM090Z
4481,TAX,1814-A,,A,M,0,6199.0,Y,43.0,90Z,1989-07-01 00:00:00,CIG TAX VIOL,Cigarette Tax Non-Distributor 500 Lb Tobacco,TAX1814-AAM090Z
4482,TAX,1815,A1E,,V,0,6199.0,N,99.0,999,2009-04-07 00:00:00,HIWAY TAX VIOL,Other Violation Of Article 21 Or 21a,TAX1815A1EV0999
4483,TAX,1815,A1A1,,V,0,6199.0,N,99.0,999,2009-04-07 00:00:00,HIWAY TAX VIOL,Operate Vehicle W/o Registration/Suspended Or Revoked Decal,TAX1815A1A1V0999
4484,TAX,1815,A1C,,V,0,6199.0,N,99.0,999,2007-07-01 00:00:00,HIWAY TAX VIOL,"Fail To Surrender Certificate, License Or Decal",TAX1815A1CV0999
4485,TAX,1815,A1A2,,V,0,6199.0,N,99.0,90Z,,HIWAY TAX VIOL,Operate A Vehicle W/o License & Decal Required By Article 21-a,TAX1815A1A2V090Z
4486,TAX,1815,A1B,,V,0,6199.0,N,99.0,90Z,,HIWAY TAX VIOL,Operate Vehicle With Weight In Excess Of Permit,TAX1815A1BV090Z
4487,TAX,1817,L,A,M,0,6102.0,N,99.0,90Z,1985-11-01 00:00:00,SALES TAX VIOL,Sales Tax-Failure To Pay Gas Sales Tax,TAX1817LAM090Z
4488,TAX,1817,D,A,M,0,6102.0,N,99.0,90Z,1985-11-01 00:00:00,SALES TAX VIOL,Sales Tax-No Certification Per 1134,TAX1817DAM090Z
4489,TAX,1817,N,A,M,0,6102.0,N,99.0,90Z,1985-11-01 00:00:00,SALES TAX VIOL,Sales Tax-Failure To Obey Subpoena,TAX1817NAM090Z
4490,TAX,1817,F,A,M,0,6102.0,N,99.0,90Z,1985-11-01 00:00:00,SALES TAX VIOL,Sales Tax-Operating Show Without Certificate,TAX1817FAM090Z
4491,TAX,1817,H,A,M,0,6102.0,N,99.0,90Z,1985-11-01 00:00:00,SALES TAX VIOL,Sales Tax-Failure To Deposit/File Bond,TAX1817HAM090Z
4492,TAX,1817,I,E,F,0,6102.0,Y,99.0,90Z,1985-11-01 00:00:00,SALES TAX VIOL,Sales Tax-Possession Untaxed Fuel,TAX1817IEF090Z
4493,TAX,1817,J,A,M,0,6102.0,N,99.0,90Z,1985-11-01 00:00:00,SALES TAX VIOL,Sales Tax-Failure To Keep Art28 Recd,TAX1817JAM090Z
4494,TAX,1817,B,A,M,0,6102.0,N,99.0,90Z,1985-11-01 00:00:00,SALES TAX VIOL,Sales Tax-Make/Deliver Fraudulent Report,TAX1817BAM090Z
4495,TAX,1817,C,A,M,0,6102.0,N,99.0,90Z,1985-11-01 00:00:00,SALES TAX VIOL,Sales Tax-Failure To Collect Tax,TAX1817CAM090Z
4496,TAX,1817,C,E,F,0,6102.0,Y,43.0,90Z,1985-11-01 00:00:00,SALES TAX VIOL,"Sales Tax-Failure To Collect Tax Greater Than $10,000",TAX1817CEF090Z
4497,TAX,1817,M,A,M,0,6102.0,N,99.0,90Z,1985-11-01 00:00:00,SALES TAX VIOL,Sales Tax-Issue False Exempt Certificate,TAX1817MAM090Z
4498,TAX,1817,O,A,M,0,6102.0,N,99.0,90Z,,SALES TAX VIOL,Operating Without Obtaining Proper Certificate,TAX1817OAM090Z
4499,TAX,1817,A,A,M,0,6102.0,N,99.0,90Z,1985-11-01 00:00:00,SALES TAX VIOL,Sales Tax-Failure To Report,TAX1817AAM090Z
4500,TAX,1817,E,A,M,0,6102.0,N,99.0,90Z,1985-11-01 00:00:00,SALES TAX VIOL,Sales Tax-Operating With Revoked Certificate,TAX1817EAM090Z
4501,TAX,1817,,E,F,0,6102.0,Y,43.0,90Z,1985-11-01 00:00:00,SALES TAX VIOL,Sales Tax Violation,TAX1817EF090Z
4502,TAX,1817,,A,M,0,6102.0,N,99.0,90Z,1985-11-01 00:00:00,SALES TAX VIOL,Sales Tax Violation,TAX1817AM090Z
4503,TAX,1817,G,A,M,0,6102.0,N,99.0,90Z,1985-11-01 00:00:00,SALES TAX VIOL,Sales Tax-Failure To Indicate Tax,TAX1817GAM090Z
4504,TAX,1818,,A,M,0,6199.0,N,99.0,90Z,1985-11-01 00:00:00,TRANSFR TAX VIO,Real Estate Transfer Tax Violation,TAX1818AM090Z
4505,TAX,1825,,A,M,0,6199.0,N,99.0,90Z,1985-11-01 00:00:00,SECRECY VIOL,Violation-Secrecy Provisions,TAX1825AM090Z
4506,TAX,1826,,A,M,0,6199.0,N,99.0,90Z,1985-11-01 00:00:00,ILLEGAL ADS,Distribute Ads With Tax Notice,TAX1826AM090Z
4507,TAX,1827,,A,M,0,6199.0,N,99.0,90Z,1985-11-01 00:00:00,TAX SALE VIOL,Tax Official Gains From Tax Sale,TAX1827AM090Z
4508,TAX,1912-B,,A,M,0,6199.0,Y,43.0,90Z,1986-12-01 00:00:00,FUEL TAX VIOL,"Unregistered Distributor-1st Viol Less Than 2,900 Gallons",TAX1912-BAM090Z
4515,TL,00140,09,A,M,0,5499.0,N,99.0,90Z,,VIOL SAFE RULES,Operating A Passenger Vehicle With Suspended Registration,TL0014009AM090Z
4516,TL,014-F,02,U,M,0,5402.0,N,99.0,90Z,1981-07-31 00:00:00,HAZ MATL VIOL,Transport Hazardous Material- Second Offense,TL014-F02UM090Z
4517,TL,014-F,04C,E,F,0,5402.0,Y,99.0,90Z,1990-08-19 00:00:00,OPER VEH 2ND OF,Operating Out-Of-Service Vehicle-2nd Offense,TL014-F04CEF090Z
4518,TL,014-F,04C,U,M,0,5402.0,Y,99.0,90Z,1990-08-19 00:00:00,OPER VEH 1ST OF,Operating Out-Of-Service Vehicle-1st Offense,TL014-F04CUM090Z
4519,TL,014-F,02,,V,0,5402.0,N,99.0,90Z,1981-07-31 00:00:00,HAZ MAT VIOL,Transport Hazardous Material- First Offense,TL014-F02V090Z
4520,TL,140,2CVA,,I,0,5499.0,N,99.0,90Z,2012-03-30 00:00:00,SAFETY VIOL,Driver Operates Motor Vehicle Placed Out-of-service,TL1402CVAI090Z
4521,TL,140,2CVB,,I,0,5499.0,N,99.0,90Z,2012-03-30 00:00:00,SAFETY VIOL,Permit Operation Of An Out-of-Service Commercial Motor Vehicle,TL1402CVBI090Z
4522,TL,140,2CII,,I,0,5499.0,N,99.0,90Z,2012-03-30 00:00:00,SAFETY VIOL,Motor Carrier Operates Vehicle In Violation Of Safety Rules,TL1402CIII090Z
4523,TL,140,2CVC,,I,0,5499.0,N,99.0,90Z,2012-03-30 00:00:00,SAFETY VIOL,Permit Operation Of Certain Vehicles In Violation Of VTL 1171 Or 1176,TL1402CVCI090Z
4524,TL,211,,U,M,0,5499.0,N,99.0,90Z,,EXCESS HRS,Excessive Driving Hours,TL211UM090Z
4525,TL,212,,U,M,0,5499.0,N,99.0,90Z,,LOG BOOK VIOL,Log Book Violations,TL212UM090Z
4534,UN,0807-3,,D,F,0,7399.0,Y,43.0,90Z,1973-07-01 00:00:00,VIO BETTG SYSTM,Violation Integrity Betting System,UN0807-3DF090Z
4535,UN,08905-A,,A,M,0,7399.0,Y,99.0,90Z,1997-02-25 00:00:00,COMB SPORT VIOL,Combative Sport Act:1st Violation,UN08905-AAM090Z
4536,UN,0918-1,,E,F,0,7399.0,Y,43.0,90Z,,STATE DEFNS VIO,Simulate Air Raid Signal,UN0918-1EF090Z
4537,UN,8905-A,,E,F,0,7399.0,Y,99.0,90Z,1997-02-25 00:00:00,COMB SPORT VIOL,Combative Sport Act:2nd Violation,UN8905-AEF090Z
4541,VTL,0117-D,,,I,0,5499.0,N,99.0,90Z,1996-08-08 00:00:00,DRIVER VIOL,Unauthorized Driver Blood Delivery Vehicle,VTL0117-DI090Z
4542,VTL,0207,05,U,M,0,5499.0,N,99.0,90Z,,DISP TRAF SUM,Unlawful Disposal Traffic Summons,VTL020705UM090Z
4543,VTL,0250,02,,I,0,5499.0,N,99.0,90Z,,N-RES OV 30 DAY,Nonresident Driving Illegally:More Than 30 Days,VTL025002I090Z
4544,VTL,0301,C1A,,I,0,5499.0,N,99.0,90Z,1996-06-18 00:00:00,INSPECTION VIOL,Fail To Record Mileage On The Inspection Sticker,VTL0301C1AI090Z
4545,VTL,0301-A,02,,I,0,5499.0,N,99.0,90Z,,INSPCTION VIOL,Failure To Submit Re-Inspection Proof,VTL0301-A02I090Z
4546,VTL,0301-B,01,,I,0,5499.0,N,99.0,90Z,2003-05-15 00:00:00,EMISSIONS VIOL,Heavy Duty Vehicle Exceeds Emissions Levels Set Forth In ECL,VTL0301-B01I090Z
4547,VTL,0301-B,02,,I,0,5499.0,N,99.0,90Z,2003-05-15 00:00:00,INSPECTION VIOL,Operate Heavy Duty Vehicle Without Certificate Of Inspection,VTL0301-B02I090Z
4548,VTL,0303,G,U,M,0,5499.0,N,99.0,90Z,,INSP VIOLATIONS,Inspection Violations:Failure To Surrender Inspection Items,VTL0303GUM090Z
4549,VTL,0303,0I,,I,0,5499.0,N,99.0,90Z,,INSPCTION VIOL,Failure To Remove Inspection Sign,VTL03030II090Z
4550,VTL,0303,0J,,I,0,5499.0,N,99.0,90Z,,INSPCTION VIOL,Display Inspection Sign:No License,VTL03030JI090Z
4551,VTL,0303,C,,I,0,5499.0,N,99.0,90Z,,INSPECTION VIOL,Failure To Display/Give Reinspection Sign,VTL0303CI090Z
4552,VTL,0303,B,,I,0,5499.0,N,99.0,90Z,,INSPECTION VIOL,Failure Keep Inspection Records,VTL0303BI090Z
4553,VTL,0306,D,,I,0,5499.0,N,99.0,90Z,,ISS CER NO INSP,Issue Certificate Without Complete Inspection,VTL0306DI090Z
4554,VTL,0306,0C,,I,0,5499.0,N,99.0,90Z,,REGIST VIOL,No Registration Unless Vehicle Is Inspected,VTL03060CI090Z
4555,VTL,0306,B,,I,0,5499.0,N,99.0,90Z,,NO INSP CERT,Operating A Motor Vehicle Without Inspection Certificate,VTL0306BI090Z
4556,VTL,0306,F,U,M,0,5499.0,N,99.0,90Z,,FLSE INSP CERT,Fictitious Inspection Station License,VTL0306FUM090Z
4557,VTL,0306,E,U,M,0,5499.0,N,99.0,90Z,,FLSE INSP CERT,Display Forged Certificate Without Inspection,VTL0306EUM090Z
4558,VTL,0318,07,U,M,0,5499.0,N,99.0,90Z,,FAIL SUR REVOC,Failure To Surrender Items After Revocation,VTL031807UM090Z
4559,VTL,0318,12,,I,0,5499.0,N,99.0,90Z,,MISC VTL VIOL,Violation Of Security/Impoundment Procedures,VTL031812I090Z
4560,VTL,0319,03,,I,0,5499.0,N,99.0,90Z,1972-01-01 00:00:00,NO SHOW INS CRD,Failure To Produce Insurance Identification Card,VTL031903I090Z
4561,VTL,0319,02,U,M,0,5499.0,N,99.0,90Z,1972-01-01 00:00:00,FALSE INS CARD,Produce Invalid Insurance I.D. Card,VTL031902UM090Z
4562,VTL,0319,01,,I,0,5499.0,N,99.0,90Z,1980-08-18 00:00:00,OPER VEH NO INS,Operating A Motor Vehicle Without Financial Security,VTL031901I090Z
4563,VTL,0319,01U,,I,0,5499.0,N,99.0,90Z,2004-01-08 00:00:00,INSURANCE VIOL,Operate Motor Vehicle Without Insurance,VTL031901UI090Z
4564,VTL,0319,01P,,I,0,5499.0,N,99.0,90Z,2004-01-08 00:00:00,INSURANCE VIOL,Permit Operation Of Motor Vehicle Without Insurance,VTL031901PI090Z
4565,VTL,0336,,,I,0,5499.0,N,99.0,90Z,,FAIL RPT JDGMNT,Failure To Report Judgement,VTL0336I090Z
4566,VTL,0340,A,U,M,0,5499.0,N,99.0,90Z,,OPR NO LIC/REG,Fail To Return Licens/Registration/Plates After Revoke Under Article 7,VTL0340AUM090Z
4567,VTL,0355,,U,M,0,5499.0,N,99.0,90Z,,VTL VIOLATION,Operate Motor Vehicle When License/Registration Suspended Under Art 7,VTL0355UM090Z
4568,VTL,0356,,,I,0,5499.0,N,99.0,90Z,,FLS PRF SECURTY,Forging Proof Of Insurance,VTL0356I090Z
4569,VTL,0370,02,U,M,0,5499.0,N,99.0,90Z,,OPR UNINSRD VEH,Operating/Permitting Operation Of Uninsured For-Hire Vehicle,VTL037002UM090Z
4570,VTL,0370,03,U,M,0,5499.0,N,99.0,90Z,,BOND/INS VIO,Bond/Insurance Violation:Rental Vehicle,VTL037003UM090Z
4571,VTL,0370,04,U,M,0,5499.0,N,99.0,90Z,,FAIL REPT ACC,Failure To Notify Insurer Of Accident Involving For-hire Vehicle,VTL037004UM090Z
4572,VTL,0375,13,,I,0,5499.0,N,99.0,90Z,,VEH EQUIP VIO,Equipment Violation: Replace Motor Vehicle Glass With Non-safety Glass,VTL037513I090Z
4573,VTL,0375,20E,,I,0,5499.0,N,99.0,90Z,,EQUIPMENT VIOL,Equipment Violation: School Bus- No Front Mirror,VTL037520EI090Z
4574,VTL,0375,20B1,,I,0,5499.0,N,99.0,90Z,,SCHOOL BUS VIOL,Equipment Violation: No School Bus Signs On Exterior Of Bus,VTL037520B1I090Z
4575,VTL,0375,04,,I,0,5499.0,N,99.0,90Z,,VEH EQUIP VIOL,Equipment Violation:Illegal Headlamp,VTL037504I090Z
4576,VTL,0375,09,,I,0,5499.0,N,99.0,90Z,,VEH EQUIP VIOL,Equipment Violation:Omnibus No Fire Extinguisher,VTL037509I090Z
4577,VTL,0375,29A,,I,0,5499.0,N,99.0,90Z,,IMPROPER TOWING,Improper Towing - More Than One Vehicle,VTL037529AI090Z
4578,VTL,0375,10B,,I,0,5499.0,N,99.0,90Z,,VIOL-MIRRORS,Equipment Violation- No Right Side Mirror - Omni Bus,VTL037510BI090Z
4579,VTL,0375,10C,,I,0,5499.0,N,99.0,90Z,,VIOL-MIRRORS,Equipment Violation- Unapproved/ Not Adjustable Interior Mirror,VTL037510CI090Z
4580,VTL,0375,2A3,,I,0,5499.0,N,99.0,90Z,,VIOL-TAIL LAMPS,Equipment Violation- No/ Insufficient Tail Lamps,VTL03752A3I090Z
4581,VTL,0375,2A4,,I,0,5499.0,N,99.0,90Z,,VIOL-PLATE LAMP,Equipment Violation - No/ Inadequate Plate Lamp,VTL03752A4I090Z
4582,VTL,0375,02B,,I,0,5499.0,N,99.0,90Z,,VIOL-HEADLIGHTS,Equipment Violation - Dazzling Headlights,VTL037502BI090Z
4583,VTL,0375,02C,,I,0,5499.0,N,99.0,90Z,,UNAUTH LIGHT,Equipment Violation - Unauthorized Light,VTL037502CI090Z
4584,VTL,0375,02D,,I,0,5499.0,N,99.0,90Z,,NO ADDL LIGHTS,No Additional Headlights - Snowplow,VTL037502DI090Z
4585,VTL,0375,20C,,I,0,5499.0,N,99.0,90Z,,SCHOOL BUS-VIOL,Equipment Violation - Inadequate School Bus Signs,VTL037520CI090Z
4586,VTL,0375,20D,,I,0,5499.0,N,99.0,90Z,,SCHOOL BUS-VIOL,Equipment Violation - Signs Not Illuminated,VTL037520DI090Z
4587,VTL,0375,20G,,I,0,5499.0,N,99.0,90Z,,SCHOOL BUS-VIOL,Equipment Violation:Fail To Change Markings/Paint OnSchool Bus-15 Days,VTL037520GI090Z
4588,VTL,0375,20I,,I,0,5499.0,N,99.0,90Z,,SCHOOL BUS-VIOL,Equip Violation-Operate Omnibus With Pupils-No Head/Tail Lights On,VTL037520II090Z
4589,VTL,0375,23,,I,0,5499.0,N,99.0,90Z,,VEH EQUIP VIOL,Equipment Violation:No Door Handles,VTL037523I090Z
4590,VTL,0375,42,,I,0,5499.0,N,99.0,90Z,,VEH EQUIP VIOL,Equipment Violation:No Speedometer,VTL037542I090Z
4591,VTL,0375,40A,,I,0,5499.0,N,99.0,90Z,,NO STOP LAMPS,Operating Motor Vehicle Without Stop Lamps,VTL037540AI090Z
4592,VTL,0375,39,,I,0,5499.0,N,99.0,90Z,,VEH EQUIP VIOL,Equipment Violation:No Defroster,VTL037539I090Z
4593,VTL,0375,02A,,I,0,5499.0,N,99.0,90Z,,VEH LIGHTS VIOL,Failed To Use Headlights With Windshield Wipers,VTL037502AI090Z
4594,VTL,0375,411,,I,0,5499.0,N,99.0,90Z,,UNAUTH LIGHTS,Unauthorized Colored Lights On Vehicle,VTL0375411I090Z
4595,VTL,0375,10E,,I,0,5499.0,N,99.0,90Z,2002-10-23 00:00:00,EQUIPMENT VIOL,No Rear Object Detection System- Delivery Truck,VTL037510EI090Z
4596,VTL,0375,20A,,I,0,5499.0,N,99.0,90Z,,EQUIP VIOLATION,Equipment Violation: No Flashing Red Light On School Bus,VTL037520AI090Z
4597,VTL,0375,35B,U,M,0,5499.0,N,99.0,90Z,,ILLEGAL TIRES,"Manufacture, Distribute, Or Sell Substandard Tires",VTL037535BUM090Z
4598,VTL,0375,51A,,I,0,5499.0,N,99.0,90Z,2004-01-07 00:00:00,EQUIPMENT VIOL,Taxicab/Livery Failed To Post The Seatbelt Available Notice,VTL037551AI090Z
4599,VTL,0375,28,,I,0,5499.0,N,99.0,90Z,1971-07-02 00:00:00,EQUIP VIOLATION,Equipment Violation: Unnecessary Smoke/Vapors,VTL037528I090Z
4600,VTL,0375,35A,,I,0,5499.0,N,99.0,90Z,1971-01-01 00:00:00,ILLEGAL TIRES,Prohibited Use Of Studded Tires (May 1 To Oct 15),VTL037535AI090Z
4601,VTL,0375,21,,I,0,5499.0,N,99.0,90Z,,VEH COLOR VIOL,Equipment Violation:Illegal Color School Bus,VTL037521I090Z
4602,VTL,0375,30,,I,0,5499.0,N,99.0,90Z,,VEH EQUIP VIOL,Equipment Violation:Obstructed Vision,VTL037530I090Z
4603,VTL,0375,44,,I,0,5499.0,N,99.0,90Z,,VEH EQUIP VIOL,Equipment Violation:No Student Driving Sign,VTL037544I090Z
4604,VTL,0375,12A,,I,0,5499.0,N,99.0,90Z,,GLASS TINT VIOL,Equipment Violation:Windshield Tint Violation,VTL037512AI090Z
4605,VTL,0375,01BI,,I,0,5499.0,N,99.0,90Z,2003-09-01 00:00:00,PLACE STICKER,Use or Place Stickers or Posters on Windshield or Rear Window,VTL037501BII090Z
4606,VTL,0375,24A,,I,0,5499.0,N,99.0,90Z,,AUD/VISUAL-VIOL,Equip Violation- Oper MV/MC/Bicycle With More Than 1 Earphone On,VTL037524AI090Z
4607,VTL,0375,10-E,,I,0,5499.0,N,99.0,90Z,2013-01-14 00:00:00,EQUIPMENT VIOL,"No Convex Mirror - Truck Over 26,000 Pounds",VTL037510-EI090Z
4608,VTL,0375,2A1,,I,0,5499.0,N,99.0,90Z,,VIOL-LIGHTS,Equipment Violation- No/ Inadequate Lights,VTL03752A1I090Z
4609,VTL,0375,18A,,I,0,5499.0,N,99.0,90Z,,NO SIGNS-VIOL,Equip Violation-Inadequate/No Traffic Haz Warning Lights-1966 Or Later,VTL037518AI090Z
4610,VTL,0375,25A,,I,0,5499.0,N,99.0,90Z,,SPLH GUARD-VIOL,Equipment Violation- Inadequate/ No Splash Guards,VTL037525AI090Z
4611,VTL,0375,28FF,,I,0,5499.0,N,99.0,90Z,,MV WO POL EQUIP,No Approved Emission Control Device Where Required,VTL037528FFI090Z
4612,VTL,0375,36C,,I,0,5499.0,N,99.0,90Z,,SLOW VEH EMBLEM,Improper Use Of Slow Moving Vehicle Emblem,VTL037536CI090Z
4613,VTL,0375,40,,I,0,5499.0,N,99.0,90Z,,VEH EQUIP VIOL,Operate Motor Vehicle Without Stop Lights,VTL037540I090Z
4614,VTL,0375,20B2,,I,0,5499.0,N,99.0,90Z,1994-04-01 00:00:00,EQUIPMENT VIOL,Bus Equipped With Wheelchair Lift Fails To Display Handicapped Symbol,VTL037520B2I090Z
4615,VTL,0375,28A,,I,0,5499.0,N,99.0,90Z,,MV WO POL EQUIP,Removal/ Dismantling/ Interfering With Pollution Control System,VTL037528AI090Z
4616,VTL,0375,28B,,I,0,5499.0,N,99.0,90Z,,MV WO POL EQUIP,Inadequate/ No Air Containment Emission Control Device,VTL037528BI090Z
4617,VTL,0375,28C,,I,0,5499.0,N,99.0,90Z,,MV WO POL EQUIP,Inadequate/ No Air Emission Control System,VTL037528CI090Z
4618,VTL,0375,28FC,,I,0,5499.0,N,99.0,90Z,,MV WO POL EQUIP,False Statement- Exhaust Emission Control System,VTL037528FCI090Z
4619,VTL,0375,29C,,I,0,5499.0,N,99.0,90Z,,IMPROPER TOWING,Improper Towing - Connection Longer Than 16 Feet,VTL037529CI090Z
4620,VTL,0375,29D,,I,0,5499.0,N,99.0,90Z,,IMPROPER TOWING,Improper Towing- No Licensed Driver In Towed Vehicle,VTL037529DI090Z
4621,VTL,0375,31A,,I,0,5499.0,N,99.0,90Z,,INADQ MUFFLER,Sale/ Installation/ Use Of Motorcycle - Straight Pipes,VTL037531AI090Z
4622,VTL,0375,31B,,I,0,5499.0,N,99.0,90Z,,INADQ MUFFLER,Sale Or Use Of Illegal Motorcycle Exhaust Device,VTL037531BI090Z
4623,VTL,0375,36B,,I,0,5499.0,N,99.0,90Z,,NO SLOW VEH EMB,Failure To Show Slow Moving Vehicle Emblem,VTL037536BI090Z
4624,VTL,0375,40B,,I,0,5499.0,N,99.0,90Z,,NO STOP LAMPS,Operating Motor Vehicle Without Stop Lamps,VTL037540BI090Z
4625,VTL,0375,413A,,I,0,5499.0,N,99.0,90Z,,UNAUTH LIGHTS,No Amber Lights/ Red Flags - Hazard Vehicles,VTL0375413AI090Z
4626,VTL,0375,413B,,I,0,5499.0,N,99.0,90Z,,UNAUTH LIGHTS,Improper Use Of Amber Light - Civilian Or Crime Patrol,VTL0375413BI090Z
4627,VTL,0375,27,,I,0,5499.0,N,99.0,90Z,,VEH EQUIP VIOL,Equipment Violation:No Warning Flag,VTL037527I090Z
4628,VTL,0375,11,,I,0,5499.0,N,99.0,90Z,,VEH EQUIP VIO,Equipment Violation:No Safety Glass Public Conveyance,VTL037511I090Z
4629,VTL,0375,45,,I,0,5499.0,N,99.0,90Z,1982-01-01 00:00:00,EQUIP VIOLATION,Equipment Violation:Hydrocarbon Motor Vehicle-No Reflective Placard,VTL037545I090Z
4630,VTL,0375,35C,,I,0,5499.0,N,99.0,90Z,1995-01-29 00:00:00,UNSAFE TIRES,Operate a Motor Vehicle with Unsafe Tires,VTL037535CI090Z
4631,VTL,0375,12A1,,I,0,5499.0,N,99.0,90Z,,NO SAFETY GLASS,Equipment Violation: Front Windshield Nontransparent,VTL037512A1I090Z
4632,VTL,0375,12A2,,I,0,5499.0,N,99.0,90Z,,NO SAFETY GLASS,Equip Violation: Sidewings/ Side Windows Nontransparent,VTL037512A2I090Z
4633,VTL,0375,12A3,,I,0,5499.0,N,99.0,90Z,,NO SAFETY GLASS,Equipment Violation: Rear Side Windows Nontransparent,VTL037512A3I090Z
4634,VTL,0375,12A4,,I,0,5499.0,N,99.0,90Z,,NO SAFETY GLASS,Equipment Violation - Rear Window Reflective,VTL037512A4I090Z
4635,VTL,0375,01B,,I,0,5499.0,N,99.0,90Z,2003-09-01 00:00:00,EQUIPMENT VIOL,Equipment Violation: Inadequate Windshield Wipers,VTL037501BI090Z
4636,VTL,0375,01A,,I,0,5499.0,N,99.0,90Z,2003-09-01 00:00:00,EQUIPMENT VIOL,Equipment Violation: Inadequate Brakes/steering/horn,VTL037501AI090Z
4637,VTL,0375,,U,M,0,5499.0,N,99.0,90Z,,EQPMNT VIOL,Equipment Violations,VTL0375UM090Z
4638,VTL,0375,10D,,I,0,5499.0,N,99.0,90Z,1992-12-31 00:00:00,EQUIPMENT VIOL,No Rear Window Defogger/Defroster,VTL037510DI090Z
4639,VTL,0375,12AFF,,I,0,5499.0,N,99.0,90Z,1996-05-02 00:00:00,MISC VTL VIOL,Improper Funeral Sign In Vehicle Window,VTL037512AFFI090Z
4640,VTL,0375,21H,,I,0,5499.0,N,99.0,90Z,1999-08-31 00:00:00,MISC VTL VIOL,Illegal Sign Or Placard Displayed On School Bus,VTL037521HI090Z
4641,VTL,0375,47A,,I,0,5499.0,N,99.0,90Z,1995-09-01 00:00:00,EQUIPMENT VIOL,Operate Vehicle With Audio Amplification System In Excess Of 70db,VTL037547AI090Z
4642,VTL,0375,48B,,I,0,5499.0,N,99.0,90Z,1991-11-01 00:00:00,EQUIPMENT VIOL,Operate Passenger Car Without Proper Front And Rear Bumpers,VTL037548BI090Z
4643,VTL,0375,49A,,I,0,5499.0,N,99.0,90Z,,EQUIPMENT VIOL,No Warning Light In Cab Of Truck With Tilt Bed- Manufact'd After9/1/92,VTL037549AI090Z
4644,VTL,0375,49B,,I,0,5499.0,N,99.0,90Z,,EQUIPMENT VIOL,No Warning Light In Cab Of Tractor With Tilt Trailer- Mfd After 9/1/93,VTL037549BI090Z
4645,VTL,0375,,,I,0,5499.0,N,99.0,90Z,,EQUIPMENT VIOL,Equipment Violations,VTL0375I090Z
4646,VTL,0375,02,,I,0,5499.0,N,99.0,90Z,1971-07-01 00:00:00,VEH LIGHTS VIO,Equipment Violation:Sub-Standard Lights,VTL037502I090Z
4647,VTL,0375,07,U,M,0,5499.0,N,99.0,90Z,,SALE UNAPP HDLT,Equipment Violation:Headlights,VTL037507UM090Z
4648,VTL,0375,31,,I,0,5499.0,N,99.0,90Z,1971-07-01 00:00:00,MUFFLER VIOL,Equipment Violation:Exhaust System,VTL037531I090Z
4649,VTL,0375,34,,I,0,5499.0,N,99.0,90Z,1973-01-01 00:00:00,BACKUP LGT VIOL,Equipment Violation:Back-Up Lights,VTL037534I090Z
4650,VTL,0375,46,,I,0,5499.0,N,99.0,90Z,1991-11-01 00:00:00,ILL ODOMETER,Equipment Violation:Odometer,VTL037546I090Z
